variable,X0.1.Value,X0.1.Std..Error,X0.1.lower.bound,X0.1.upper.bound,X0.1.Pr...t..,X0.25.Value,X0.25.Std..Error,X0.25.lower.bound,X0.25.upper.bound,X0.25.Pr...t..,X0.5.Value,X0.5.Std..Error,X0.5.lower.bound,X0.5.upper.bound,X0.5.Pr...t..,X0.75.Value,X0.75.Std..Error,X0.75.lower.bound,X0.75.upper.bound,X0.75.Pr...t..,X0.9.Value,X0.9.Std..Error,X0.9.lower.bound,X0.9.upper.bound,X0.9.Pr...t..,model
regionМосковская область...45,0.21502940662127684,0.22042986082560576,-0.22794098321770517,0.6579997964602589,0.33410364226769007,0.2450948650783752,0.1737465530276598,-0.10406190542257227,0.5942516355793226,0.1646663242057627,0.42363964079047556,0.1502810104658727,0.1216386435474977,0.7256406380334535,0.006931523509899895,0.3953593472980838,0.1300945428696734,0.13392457546153985,0.6567941191346278,0.003801010707389143,0.3506714728634496,0.14064526060923874,0.06803423992353491,0.6333087058033642,0.016082099299662637,Tertiary
"regionНовосибирская область, Бердский район (с 2003...46",0.0031482966113370865,0.2298735376324977,-0.4587998722862267,0.4650964655089009,0.9891283056114129,-0.06780574901701461,0.19143054188665176,-0.45249982562266167,0.3168883275886325,0.7247046479202668,0.014216249760045999,0.17390610551539318,-0.3352611534692728,0.3636936529893648,0.9351811504878755,-0.10680266834164448,0.18038990327453644,-0.46930975099029165,0.2557044143070027,0.5565288162432902,-0.207933336043409,0.20347615580614015,-0.6168339800976792,0.20096730801086118,0.3118447314935786,Tertiary
O...47,0.026485092068270308,0.03592619365805833,-0.04571129707127325,0.09868148120781386,0.4645111637904392,0.006232034721282387,0.03226835229847325,-0.05861364700069185,0.07107771644325662,0.84765431371525,0.023692909302413252,0.025868065061622238,-0.028290913677870858,0.07567673228269736,0.36419805954757956,0.01873033032284624,0.021978812249182175,-0.02543774651462307,0.06289840716031556,0.39824959541587845,0.021974755307498425,0.03651713236548646,-0.051409169625153864,0.09535868024015072,0.5501044704033631,Tertiary
C...48,0.09211569305019696,0.05508347974982631,-0.01857870382996392,0.20281008993035782,0.10084110490576,0.07237495743862365,0.030470742130938967,0.011141708595338064,0.13360820628190925,0.02149546712413433,0.024967816342124367,0.027578081906150003,-0.030452414143996617,0.08038804682824535,0.36971025031588145,0.011124410432287384,0.023659804434777155,-0.03642174667516135,0.058670567539736124,0.6403111574355332,-0.0075286267863479365,0.040446671272756037,-0.08880925580038507,0.07375200222768918,0.8531056951915547,Tertiary
E...49,0.05532122135485251,0.049659142170973926,-0.04447256104901705,0.15511500375872206,0.270705820857967,0.006075107662112281,0.028587447977324994,-0.051373519885840394,0.06352373521006496,0.8325910626174655,0.014388739369078061,0.024371706436028855,-0.03458803837134884,0.06336551710950497,0.5576444036178263,0.021744445200908135,0.023092857455912625,-0.024662389297049208,0.06815127969886547,0.3510120822486721,0.015017613173268655,0.03402546185755038,-0.05335911240755004,0.08339433875408736,0.6608910577051248,Tertiary
A...50,0.022834842584636854,0.04499181121759874,-0.06757958711184311,0.11324927228111684,0.6140575923360068,0.015676909572636295,0.028176799765840508,-0.04094648949834575,0.07230030864361833,0.5804856278825528,-0.007514438693964509,0.024673491621257423,-0.057097676469559204,0.042068799081630186,0.761994763353723,0.009982051443485957,0.02030122991214664,-0.030814797471231344,0.050778900358203254,0.6251291582343079,-0.010041532056256321,0.026526387089028134,-0.06334830268087203,0.0432652385683594,0.7066581735024922,Tertiary
ES...51,-0.008944508190766214,0.04483674610311912,-0.09904732287304534,0.08115830649151291,0.8427045680354143,-0.019942234334669455,0.03242637817955638,-0.08510548095409387,0.04522101228475497,0.5414001921548159,-0.034893010728900165,0.024248482508587795,-0.0836221607161197,0.013836139258319377,0.15651462202198946,-0.028744967129681574,0.025526704519898063,-0.08004280041838376,0.022552866159020607,0.26561911270709043,-0.025453035982129012,0.028900152844150522,-0.08353006748698406,0.032623995522726046,0.38276715728354804,Tertiary
(Intercept)...52,4.2168805705336805,0.17773883641477792,3.859701006198378,4.574060134868983,1.6160176419011538e-28,4.4680143414261995,0.12397967424088921,4.218867858164359,4.71716082468804,6.261261647902949e-37,4.6155339244145255,0.13000835568213598,4.354272352215815,4.876795496613236,1.2713805022354967e-36,4.729471449139875,0.13057969262512406,4.467061732368478,4.991881165911272,4.942728502077925e-37,4.957154991728526,0.1503050772810712,4.655105630409689,5.259204353047363,4.074659856871279e-35,Secondary Vocational
exp_imp...53,0.08277708949793389,0.0334554018146945,0.015545942462915185,0.1500082365329526,0.016862296621804357,0.07917835314965979,0.026977086203339728,0.02496586874552742,0.13339083755379216,0.0050647942318392735,0.08106825258370097,0.02167078305747237,0.03751918358220462,0.12461732158519731,4.810652278695097e-4,0.08739710218318708,0.018355729471091823,0.050509882778637556,0.12428432158773661,1.7449530775203942e-5,0.04857363098004616,0.026783366464200608,-0.0052495590333691,0.10239682099346142,0.07586976984679909,Secondary Vocational
I(exp_imp^2)...54,-0.005906863790571756,0.003096255300140519,-0.012129021769564305,3.152941884207927e-4,0.06229357644250053,-0.005721366317653177,0.0026903321117596832,-0.01112779110909905,-3.1494152620730343e-4,0.038511042719253104,-0.005459454375225395,0.002196616296191992,-0.00987372008952737,-0.00104518866092342,0.01640202257540476,-0.005041011445787687,0.0019363130186728023,-0.008932178139443518,-0.0011498447521318565,0.01218039159746866,-0.0017499140239653557,0.0026167922691737486,-0.007008554968808153,0.0035087269208774413,0.50680938499213,Secondary Vocational
